,Proporciones por Grupos,<12,>64,Indigena
0,Aconchi,0.38167938931297707,0.6361323155216284,0.1272264631043257
1,Agua Prieta,0.27277686852154936,0.16366612111292964,0.0
2,Álamos,9.054857898215465,9.78189028420357,21.54659616655651
3,Altar,1.2070566388115136,0.0,0.0
4,Arivechi,0.0,0.7712082262210797,0.2570694087403599
5,Arizpe,0.10449320794148381,1.044932079414838,0.20898641588296762
6,Atil,0.5235602094240838,0.0,0.0
7,Bacadéhuachi,0.2890173410404624,0.0,0.0
8,Bacanora,0.398406374501992,1.593625498007968,0.0
9,Bacerac,3.2432432432432434,3.2432432432432434,1.891891891891892
10,Bacoachi,0.0,0.19960079840319359,0.0
11,Bácum,5.524475524475524,2.5174825174825175,6.783216783216783
12,Banámichi,0.0,0.1890359168241966,0.0
13,Baviácora,0.1936108422071636,0.5808325266214909,0.0
14,Bavispe,0.516795865633075,0.516795865633075,0.2583979328165375
15,Benjamín Hill,0.6711409395973155,0.1342281879194631,0.1342281879194631
16,Caborca,3.1923714759535655,0.9121061359867331,1.2023217247097846
17,Cajeme,0.28774799333636225,0.31803725579282144,0.31803725579282144
18,Cananea,0.210637177461822,0.1579778830963665,0.1579778830963665
19,Carbó,0.12180267965895249,0.24360535931790497,0.12180267965895249
20,La Colorada,0.14947683109118087,0.8968609865470852,0.4484304932735426
21,Cucurpe,0.6369426751592357,0.9554140127388535,0.0
22,Cumpas,0.12135922330097086,0.3640776699029126,0.12135922330097086
23,Divisaderos,0.0,0.0,0.0
24,Empalme,2.564102564102564,1.282051282051282,0.2787068004459309
25,Etchojoa,24.069218668065023,12.11326691137913,47.0372312532774
26,Fronteras,0.5952380952380952,0.6802721088435374,0.0
27,Granados,0.0,0.0,0.0
28,Guaymas,6.367472190257001,2.6850786344457234,9.397775220560032
29,Hermosillo,3.500639386189258,0.5434782608695652,3.0690537084398977
30,Huachinera,2.5773195876288657,0.5154639175257731,0.25773195876288657
31,Huásabas,0.0,0.6711409395973155,0.33557046979865773
32,Huatabampo,2.8005170185264974,1.5510555794915983,6.462731581214993
33,Huépac,0.0,0.0,0.0
34,Imuris,0.35682426404995543,0.2676181980374665,0.17841213202497772
35,Magdalena,0.6053268765133172,0.24213075060532688,0.48426150121065376
36,Mazatán,0.0,2.272727272727273,0.5050505050505051
37,Moctezuma,0.0,0.0,0.0
38,Naco,0.6217616580310881,0.5181347150259068,0.31088082901554404
39,Nácori Chico,1.4000000000000001,2.6,0.6
40,Nacozari de García,0.6097560975609756,0.1524390243902439,0.1524390243902439
41,Navojoa,6.6086268302334785,4.1551246537396125,13.138108428967154
42,Nogales,0.5622097286726963,0.17110730872647273,0.12221950623319482
43,Ónavas,0.0,0.0,0.0
44,Opodepe,1.8867924528301887,1.509433962264151,2.138364779874214
45,Oquitoa,0.0,0.0,0.0
46,Pitiquito,2.949571836346337,1.7126546146527115,4.9476688867745
47,Puerto Peñasco,0.4282655246252677,0.6423982869379015,0.28551034975017847
48,Quiriego,10.043196544276457,6.479481641468683,16.30669546436285
49,Rayón,1.1152416356877324,1.1152416356877324,0.5576208178438662
50,Rosario,2.539298669891173,3.0229746070133015,1.0882708585247884
51,Sahuaripa,2.3178807947019866,1.7660044150110374,0.6622516556291391
52,San Felipe de Jesús,0.0,0.8064516129032258,0.0
53,San Javier,0.6535947712418301,0.0,0.0
54,San Luis Río Colorado,1.7680921052631577,0.6167763157894737,0.20559210526315788
55,San Miguel de Horcasitas,3.0355594102341716,0.26019080659150046,3.1222896790980053
56,San Pedro de la Cueva,0.7326007326007326,3.8461538461538463,1.098901098901099
57,Santa Ana,0.38461538461538464,0.3076923076923077,0.07692307692307693
58,Santa Cruz,0.7518796992481203,0.18796992481203006,0.18796992481203006
59,Sáric,0.8038585209003215,0.8038585209003215,0.964630225080386
60,Soyopa,1.3363028953229399,1.7817371937639197,0.6681514476614699
61,Suaqui Grande,0.0,0.5747126436781609,0.0
62,Tepache,0.0,0.5076142131979695,0.25380710659898476
63,Trincheras,0.21141649048625794,1.4799154334038054,0.0
64,Tubutama,1.2474012474012475,0.4158004158004158,0.0
65,Ures,0.3626473254759746,0.45330915684496825,0.1813236627379873
66,Villa Hidalgo,0.4048582995951417,1.0121457489878543,0.20242914979757085
67,Villa Pesqueira,1.084010840108401,1.8970189701897018,0.0
68,Yécora,15.758980301274622,5.5619930475086905,21.320973348783316
69,General Plutarco Elías Calles,0.7943512797881729,0.529567519858782,0.088261253309797
70,Benito Juárez,7.329842931937172,3.2068062827225132,13.547120418848168
71,San Ignacio Río Muerto,16.974169741697416,6.789667896678966,21.771217712177123
