,Proporciones por Grupos,<12,>64,Indigena
0,Aconchi,7.891156462585033,3.537414965986395,2.0408163265306123
1,Agua Prieta,12.890943704106608,2.1756867011150396,4.650530323633397
2,Álamos,12.478514953592299,9.040907528360261,21.244413887933998
3,Altar,12.121212121212121,2.525252525252525,2.092352092352092
4,Arivechi,1.3736263736263736,2.4725274725274726,0.27472527472527475
5,Arizpe,7.253269916765754,7.728894173602854,1.1890606420927468
6,Atil,0.0,1.1627906976744187,0.0
7,Bacadéhuachi,15.65217391304348,10.72463768115942,0.0
8,Bacanora,5.217391304347826,11.304347826086957,0.0
9,Bacerac,19.25,13.5,2.75
10,Bacoachi,13.675213675213676,16.025641025641026,3.205128205128205
11,Bácum,6.22358816749904,2.8428736073761045,4.763734152900499
12,Banámichi,2.2774327122153206,1.0351966873706004,0.4140786749482402
13,Baviácora,14.597815292949354,14.200595829195631,9.731876861966237
14,Bavispe,31.422018348623855,19.954128440366972,0.0
15,Benjamín Hill,1.3145539906103285,1.3145539906103285,1.1267605633802817
16,Caborca,10.172992512264395,2.7110766847405112,3.9504260263361735
17,Cajeme,3.1649742845839377,1.8594223921930637,2.611103784781749
18,Cananea,1.1481056257175661,0.42097206276310756,0.7271335629544585
19,Carbó,3.819709702062643,1.680672268907563,3.7433155080213902
20,La Colorada,8.438818565400844,8.579465541490858,5.9071729957805905
21,Cucurpe,9.584664536741213,13.738019169329075,20.447284345047922
22,Cumpas,12.745098039215685,9.640522875816995,3.594771241830065
23,Divisaderos,0.8264462809917356,0.0,0.0
24,Empalme,10.842680471670981,4.141501294219154,7.851596203623814
25,Etchojoa,5.791610284167794,3.139377537212449,9.79702300405954
26,Fronteras,3.104359313077939,1.7833553500660502,0.8586525759577279
27,Granados,0.6134969325153374,0.9202453987730062,0.0
28,Guaymas,4.669260700389105,2.9831387808041505,3.1498980915323327
29,Hermosillo,5.9912170639899625,2.2647427854454203,3.0112923462986196
30,Huachinera,17.5,10.75,18.25
31,Huásabas,2.181818181818182,0.36363636363636365,0.36363636363636365
32,Huatabampo,13.33835719668425,10.123084652097463,23.78799296659131
33,Huépac,1.6835016835016834,0.6734006734006733,0.6734006734006733
34,Imuris,25.844594594594593,11.14864864864865,10.585585585585585
35,Magdalena,4.401408450704225,2.1830985915492955,1.8661971830985915
36,Mazatán,0.49504950495049505,0.49504950495049505,0.49504950495049505
37,Moctezuma,3.373945641986879,1.874414245548266,0.37488284910965325
38,Naco,3.700440528634361,1.4977973568281937,1.3215859030837005
39,Nácori Chico,15.859766277128548,9.84974958263773,3.33889816360601
40,Nacozari de García,2.431761786600496,0.5955334987593052,1.0918114143920596
41,Navojoa,9.522065555759019,4.944149423182568,11.188427028016847
42,Nogales,8.12209925026776,1.7136736879685828,3.052481256694038
43,Ónavas,4.0,6.4,4.0
44,Opodepe,11.658653846153847,9.134615384615383,12.259615384615383
45,Oquitoa,0.8928571428571428,0.0,0.0
46,Pitiquito,11.695544554455447,3.7747524752475248,4.084158415841585
47,Puerto Peñasco,17.704918032786885,3.1420765027322406,7.021857923497269
48,Quiriego,8.868144690781797,9.451575262543757,22.987164527421236
49,Rayón,4.8,6.800000000000001,5.0
50,Rosario,9.033423667570009,11.653116531165312,0.09033423667570009
51,Sahuaripa,3.209459459459459,2.6182432432432434,0.08445945945945946
52,San Felipe de Jesús,0.9009009009009009,1.8018018018018018,0.0
53,San Javier,11.242603550295858,2.9585798816568047,5.9171597633136095
54,San Luis Río Colorado,21.630586592178773,6.215083798882681,6.843575418994413
55,San Miguel de Horcasitas,8.093994778067886,2.93733681462141,8.420365535248042
56,San Pedro de la Cueva,3.153988868274583,7.050092764378478,2.411873840445269
57,Santa Ana,7.563025210084033,4.511278195488721,3.494029190623618
58,Santa Cruz,28.73051224944321,13.808463251670378,10.244988864142538
59,Sáric,8.735632183908045,4.3678160919540225,3.218390804597701
60,Soyopa,20.194647201946474,21.654501216545015,3.64963503649635
61,Suaqui Grande,3.2835820895522385,0.5970149253731344,0.8955223880597015
62,Tepache,0.7462686567164178,1.4925373134328357,0.0
63,Trincheras,14.60446247464503,14.60446247464503,7.505070993914807
64,Tubutama,22.689075630252102,23.809523809523807,23.809523809523807
65,Ures,3.5287081339712913,5.143540669856459,2.0334928229665072
66,Villa Hidalgo,3.5856573705179287,3.386454183266932,0.796812749003984
67,Villa Pesqueira,4.178272980501393,5.571030640668524,1.1142061281337048
68,Yécora,13.322502030869213,8.692120227457352,5.361494719740048
69,General Plutarco Elías Calles,0.0,0.0,0.0
70,Benito Juárez,9.783938035059112,3.7912759885854053,16.10273134936812
71,San Ignacio Río Muerto,9.614446071254271,3.806734992679356,11.859443631039532
