,Proporciones por Grupos,<12,>64,Indigena
0,Aconchi,0.9523809523809524,0.5442176870748299,0.27210884353741494
1,Agua Prieta,0.5711177590426979,0.13598041881968997,0.2991569214033179
2,Álamos,16.947404606393953,13.166036438638706,30.97284290134067
3,Altar,1.6594516594516595,0.7936507936507936,0.21645021645021645
4,Arivechi,1.6483516483516485,1.3736263736263736,0.0
5,Arizpe,0.356718192627824,0.23781212841854932,0.23781212841854932
6,Atil,0.0,0.5813953488372093,0.0
7,Bacadéhuachi,1.1594202898550725,0.5797101449275363,0.0
8,Bacanora,0.8695652173913043,0.8695652173913043,0.0
9,Bacerac,7.000000000000001,2.5,1.25
10,Bacoachi,0.2136752136752137,0.2136752136752137,0.0
11,Bácum,7.798693814829043,3.4575489819439107,9.604302727621974
12,Banámichi,0.2070393374741201,0.2070393374741201,0.0
13,Baviácora,0.3972194637537239,0.49652432969215493,0.09930486593843098
14,Bavispe,0.22935779816513763,0.6880733944954129,0.0
15,Benjamín Hill,1.5962441314553992,1.0328638497652582,0.6572769953051643
16,Caborca,4.20862380583527,1.2651691195455719,1.2909888974954815
17,Cajeme,2.2946063563233547,0.8439931425557167,1.7802980350784652
18,Cananea,0.4975124378109453,0.1148105625717566,0.0
19,Carbó,2.13903743315508,0.9931245225362872,1.6042780748663104
20,La Colorada,0.9845288326300985,2.390998593530239,1.8284106891701828
21,Cucurpe,0.6389776357827476,2.2364217252396164,3.1948881789137378
22,Cumpas,0.6535947712418301,0.8169934640522877,0.16339869281045752
23,Divisaderos,0.8264462809917356,0.0,0.0
24,Empalme,1.926948518838079,0.8628127696289906,0.9778544722461893
25,Etchojoa,26.738836265223277,13.017591339648174,46.44113667117727
26,Fronteras,1.321003963011889,0.33025099075297226,0.06605019815059446
27,Granados,0.0,0.0,0.0
28,Guaymas,6.725958866036687,2.501389660922735,9.005002779321845
29,Hermosillo,2.4404015056461734,0.6336260978670013,2.026348808030113
30,Huachinera,2.0,2.0,2.5
31,Huásabas,0.36363636363636365,0.0,0.0
32,Huatabampo,14.318010550113037,8.264255212258227,25.998492840994725
33,Huépac,0.0,0.0,0.0
34,Imuris,2.2522522522522523,0.33783783783783783,1.3513513513513513
35,Magdalena,0.5633802816901409,0.28169014084507044,0.24647887323943662
36,Mazatán,0.7425742574257426,1.2376237623762376,0.0
37,Moctezuma,0.0,0.0,0.0
38,Naco,0.4405286343612335,0.1762114537444934,0.3524229074889868
39,Nácori Chico,3.8397328881469113,1.669449081803005,3.005008347245409
40,Nacozari de García,0.9925558312655087,0.1488833746898263,0.2977667493796526
41,Navojoa,10.565830433986449,5.182201062076543,16.572056399926755
42,Nogales,0.46411995715815785,0.16065690824705461,0.3391645840771153
43,Ónavas,0.8,1.6,2.4
44,Opodepe,3.3653846153846154,3.125,3.3653846153846154
45,Oquitoa,0.0,0.0,0.0
46,Pitiquito,1.547029702970297,1.4232673267326734,2.599009900990099
47,Puerto Peñasco,0.7923497267759563,0.3551912568306011,0.3825136612021858
48,Quiriego,9.918319719953326,5.484247374562427,16.802800466744458
49,Rayón,0.6,1.6,0.8
50,Rosario,3.4327009936766033,5.239385727190606,1.5356820234869015
51,Sahuaripa,1.3513513513513513,1.6047297297297296,0.08445945945945946
52,San Felipe de Jesús,0.0,0.9009009009009009,0.0
53,San Javier,1.183431952662722,0.591715976331361,0.591715976331361
54,San Luis Río Colorado,4.853351955307263,1.5537709497206702,2.6710893854748603
55,San Miguel de Horcasitas,5.809399477806789,0.9138381201044387,4.242819843342036
56,San Pedro de la Cueva,0.5565862708719851,2.5974025974025974,0.5565862708719851
57,Santa Ana,1.45953118089341,0.8403361344537815,0.6191950464396285
58,Santa Cruz,0.22271714922048996,0.0,0.0
59,Sáric,1.6091954022988506,1.1494252873563218,1.839080459770115
60,Soyopa,2.18978102189781,4.13625304136253,0.7299270072992701
61,Suaqui Grande,0.2985074626865672,0.5970149253731344,0.2985074626865672
62,Tepache,0.9950248756218906,0.7462686567164178,0.24875621890547264
63,Trincheras,3.2454361054766734,2.231237322515213,1.6227180527383367
64,Tubutama,3.361344537815126,2.801120448179272,4.201680672268908
65,Ures,0.29904306220095694,0.8373205741626795,0.29904306220095694
66,Villa Hidalgo,1.593625498007968,0.796812749003984,0.0
67,Villa Pesqueira,0.5571030640668524,1.1142061281337048,0.2785515320334262
68,Yécora,17.384240454914703,8.85458976441917,10.560519902518278
69,General Plutarco Elías Calles,0.0,0.0,0.0
70,Benito Juárez,5.788830004076641,2.405218100285365,8.8055442315532
71,San Ignacio Río Muerto,17.91117618350415,6.100536847242558,26.012689116642264
