,Proporciones por Grupos,<12,>64,Indigena
0,Aconchi,1.4945652173913044,1.4945652173913044,0.4076086956521739
1,Agua Prieta,0.48833423765599565,0.2170374389582203,0.2170374389582203
2,Álamos,11.418803418803419,7.521367521367521,18.803418803418804
3,Altar,0.7204610951008645,0.5763688760806917,0.5043227665706052
4,Arivechi,0.8241758241758242,1.6483516483516485,0.27472527472527475
5,Arizpe,2.4881516587677726,3.080568720379147,0.9478672985781991
6,Atil,0.0,2.312138728323699,0.0
7,Bacadéhuachi,0.2824858757062147,0.0,0.0
8,Bacanora,2.1645021645021645,3.0303030303030303,0.0
9,Bacerac,6.862745098039216,1.715686274509804,0.24509803921568626
10,Bacoachi,4.025423728813559,8.050847457627118,0.423728813559322
11,Bácum,1.1877394636015326,0.5363984674329502,1.3026819923371646
12,Banámichi,1.0309278350515463,0.6185567010309279,0.0
13,Baviácora,6.845238095238096,5.158730158730158,0.8928571428571428
14,Bavispe,28.440366972477065,22.706422018348622,0.0
15,Benjamín Hill,0.18761726078799248,0.46904315196998125,0.37523452157598497
16,Caborca,8.035024465619367,2.4465619366469222,3.193407159412825
17,Cajeme,2.5721784776902887,1.2073490813648293,1.7979002624671916
18,Cananea,2.0610687022900764,0.7251908396946565,0.9541984732824428
19,Carbó,3.816793893129771,1.3740458015267176,3.6641221374045805
20,La Colorada,6.872370266479663,6.03085553997195,6.451612903225806
21,Cucurpe,4.777070063694268,11.464968152866243,20.382165605095544
22,Cumpas,0.24429967426710095,0.24429967426710095,0.08143322475570033
23,Divisaderos,0.0,0.0,0.0
24,Empalme,3.7865748709122204,1.262191623637407,2.9833620195065977
25,Etchojoa,0.6724045185583647,0.4034427111350188,1.1565357719203873
26,Fronteras,0.9198423127463863,0.5256241787122208,0.45992115637319314
27,Granados,0.0,0.0,0.0
28,Guaymas,2.332037756801777,1.073477697575421,2.2209883398112162
29,Hermosillo,1.8144278295689171,0.5630982919351811,1.1261965838703623
30,Huachinera,0.5,1.25,2.0
31,Huásabas,0.0,0.7272727272727273,0.0
32,Huatabampo,2.952952952952953,2.3273273273273274,5.605605605605605
33,Huépac,0.33333333333333337,0.6666666666666667,0.33333333333333337
34,Imuris,2.4116657319125068,0.6730229949523275,1.9068984856982614
35,Magdalena,1.160337552742616,0.7735583684950774,0.5977496483825597
36,Mazatán,0.49261083743842365,1.2315270935960592,0.24630541871921183
37,Moctezuma,0.2806361085126286,0.18709073900841908,0.09354536950420954
38,Naco,2.019315188762072,0.877963125548727,1.0535557506584723
39,Nácori Chico,1.8272425249169437,1.9933554817275747,2.4916943521594686
40,Nacozari de García,0.9876543209876543,0.4444444444444444,0.24691358024691357
41,Navojoa,1.552511415525114,0.7853881278538813,2.1187214611872145
42,Nogales,5.042765502494654,0.8909479686386316,1.5146115466856735
43,Ónavas,8.799999999999999,9.6,9.6
44,Opodepe,9.232613908872901,8.03357314148681,10.311750599520384
45,Oquitoa,0.8849557522123894,0.8849557522123894,0.0
46,Pitiquito,7.960808328230251,2.5719534598897735,7.532149418248622
47,Puerto Peñasco,0.29883183917413747,0.05433306166802499,0.1358326541700625
48,Quiriego,9.44055944055944,10.372960372960373,24.825174825174827
49,Rayón,0.5952380952380952,1.1904761904761905,1.3888888888888888
50,Rosario,11.071107110711072,13.41134113411341,0.18001800180018002
51,Sahuaripa,3.454085930918281,4.128053917438922,0.16849199663016007
52,San Felipe de Jesús,0.0,0.0,0.0
53,San Javier,23.668639053254438,8.875739644970414,9.467455621301776
54,San Luis Río Colorado,3.427875413259092,1.8096398120758657,1.5138333043326953
55,San Miguel de Horcasitas,6.135770234986945,4.1122715404699735,2.8067885117493474
56,San Pedro de la Cueva,0.36968576709796674,5.545286506469501,1.1090573012939002
57,Santa Ana,1.9823788546255507,1.6299559471365639,1.0572687224669604
58,Santa Cruz,11.58129175946548,5.3452115812917596,2.6726057906458798
59,Sáric,8.466819221967963,4.805491990846682,3.4324942791762014
60,Soyopa,1.70316301703163,2.67639902676399,0.7299270072992701
61,Suaqui Grande,2.3880597014925375,1.791044776119403,1.791044776119403
62,Tepache,0.24752475247524752,1.4851485148514851,0.0
63,Trincheras,7.6923076923076925,9.109311740890687,5.060728744939271
64,Tubutama,2.2408963585434174,4.761904761904762,4.481792717086835
65,Ures,2.328358208955224,2.328358208955224,2.5074626865671643
66,Villa Hidalgo,0.0,0.1976284584980237,0.1976284584980237
67,Villa Pesqueira,0.8241758241758242,3.021978021978022,1.6483516483516485
68,Yécora,2.0226537216828477,2.5889967637540456,0.889967637540453
69,General Plutarco Elías Calles,0.0,0.0,0.0
70,Benito Juárez,0.40683482506102525,0.20341741253051263,0.9764035801464606
71,San Ignacio Río Muerto,3.359298928919182,1.8013631937682568,3.992210321324245
