,Proporciones por Grupos,<12,>64,Indigena
0,Aconchi,0.5434782608695652,0.2717391304347826,0.4076086956521739
1,Agua Prieta,1.2750949538795442,0.32555615843733043,0.5425935973955507
2,Álamos,3.7264957264957266,3.1452991452991457,6.803418803418804
3,Altar,1.1527377521613833,0.43227665706051877,0.36023054755043227
4,Arivechi,0.0,0.0,0.0
5,Arizpe,0.0,0.11848341232227488,0.11848341232227488
6,Atil,0.5780346820809248,0.0,0.0
7,Bacadéhuachi,0.2824858757062147,0.2824858757062147,0.0
8,Bacanora,0.0,0.0,0.0
9,Bacerac,0.49019607843137253,0.49019607843137253,0.24509803921568626
10,Bacoachi,0.0,0.211864406779661,0.0
11,Bácum,0.9578544061302682,0.5363984674329502,2.2988505747126435
12,Banámichi,0.2061855670103093,0.0,0.0
13,Baviácora,0.1984126984126984,0.0,0.0992063492063492
14,Bavispe,0.22935779816513763,0.22935779816513763,0.0
15,Benjamín Hill,0.6566604127579738,0.5628517823639775,1.0318949343339587
16,Caborca,0.84985835694051,0.46355910378573273,0.5150656708730363
17,Cajeme,1.194225721784777,0.7349081364829396,1.2598425196850394
18,Cananea,0.15267175572519084,0.03816793893129771,0.03816793893129771
19,Carbó,0.22900763358778628,0.38167938931297707,0.45801526717557256
20,La Colorada,0.2805049088359046,0.7012622720897616,0.8415147265077139
21,Cucurpe,0.9554140127388535,2.8662420382165608,2.547770700636943
22,Cumpas,0.08143322475570033,0.16286644951140067,0.16286644951140067
23,Divisaderos,0.4132231404958678,0.0,0.0
24,Empalme,1.4629948364888123,0.5737234652897304,0.4876649454962708
25,Etchojoa,2.797202797202797,1.0220548682087143,4.86820871436256
26,Fronteras,0.2628120893561104,0.2628120893561104,0.1314060446780552
27,Granados,0.3058103975535168,0.0,0.0
28,Guaymas,1.4621506570423837,0.592263557282991,1.2215435868961688
29,Hermosillo,1.9771006694613027,0.7633110179565789,1.7268347619345554
30,Huachinera,0.75,0.5,0.75
31,Huásabas,0.0,0.0,0.0
32,Huatabampo,3.278278278278278,1.5015015015015014,6.131131131131131
33,Huépac,0.0,0.0,0.0
34,Imuris,0.6730229949523275,0.448681996634885,0.5608524957936063
35,Magdalena,0.21097046413502107,0.07032348804500703,0.14064697609001406
36,Mazatán,0.0,1.2315270935960592,0.0
37,Moctezuma,0.0,0.0,0.0
38,Naco,0.6145741878841089,0.0,0.17559262510974538
39,Nácori Chico,0.4983388704318937,0.0,0.4983388704318937
40,Nacozari de García,0.34567901234567905,0.19753086419753088,0.2962962962962963
41,Navojoa,2.2648401826484017,1.3333333333333335,3.5981735159817356
42,Nogales,7.644333570919458,1.35424091233072,3.617248752672844
43,Ónavas,0.0,0.0,0.0
44,Opodepe,1.3189448441247003,1.7985611510791366,1.5587529976019185
45,Oquitoa,0.0,0.0,0.0
46,Pitiquito,0.3061849357011635,0.6736068585425597,0.4286589099816289
47,Puerto Peñasco,0.7334963325183375,0.08149959250203749,0.4618310241782124
48,Quiriego,4.778554778554779,4.545454545454546,9.673659673659674
49,Rayón,0.0,0.5952380952380952,0.7936507936507936
50,Rosario,0.45004500450045004,1.3501350135013501,0.36003600360036003
51,Sahuaripa,1.2636899747262005,0.9267059814658803,0.0
52,San Felipe de Jesús,0.0,1.8018018018018018,0.0
53,San Javier,8.284023668639055,1.183431952662722,4.142011834319527
54,San Luis Río Colorado,1.6530363668000696,0.4524099530189664,0.9744214372716199
55,San Miguel de Horcasitas,1.0443864229765014,0.19582245430809397,1.2402088772845952
56,San Pedro de la Cueva,0.0,0.18484288354898337,0.0
57,Santa Ana,0.4845814977973568,0.22026431718061676,0.0881057268722467
58,Santa Cruz,0.0,0.22271714922048996,0.22271714922048996
59,Sáric,1.1441647597254003,0.6864988558352403,0.4576659038901602
60,Soyopa,0.48661800486618007,0.24330900243309003,0.0
61,Suaqui Grande,0.5970149253731344,0.0,0.0
62,Tepache,0.0,0.0,0.0
63,Trincheras,1.0121457489878543,2.0242914979757085,2.834008097165992
64,Tubutama,2.2408963585434174,1.1204481792717087,2.2408963585434174
65,Ures,0.11940298507462686,0.1791044776119403,0.0
66,Villa Hidalgo,0.0,0.0,0.0
67,Villa Pesqueira,0.27472527472527475,2.197802197802198,0.27472527472527475
68,Yécora,2.750809061488673,1.5372168284789645,2.669902912621359
69,General Plutarco Elías Calles,0.0,0.0,0.0
70,Benito Juárez,0.24410089503661514,0.16273393002441008,0.6509357200976403
71,San Ignacio Río Muerto,2.7750730282375855,1.4605647517039921,4.673807205452775
