,Proporciones por Grupos,<12,>64,Indigena
0,Aconchi,1.2228260869565217,0.4076086956521739,0.1358695652173913
1,Agua Prieta,0.5431830526887561,0.05431830526887561,0.24443237370994023
2,Álamos,4.797806716929403,2.9814941740918437,8.670322138450993
3,Altar,0.9365994236311239,0.21613832853025938,0.1440922190201729
4,Arivechi,0.5494505494505495,0.0,0.0
5,Arizpe,0.4750593824228029,0.23752969121140144,0.23752969121140144
6,Atil,0.0,0.5813953488372093,0.0
7,Bacadéhuachi,0.847457627118644,0.0,0.0
8,Bacanora,1.2987012987012987,0.8658008658008658,0.0
9,Bacerac,3.950617283950617,0.9876543209876543,0.49382716049382713
10,Bacoachi,0.2127659574468085,0.425531914893617,0.0
11,Bácum,1.8397853583748562,0.6132617861249521,3.142966653890379
12,Banámichi,0.2061855670103093,0.2061855670103093,0.0
13,Baviácora,0.3968253968253968,0.3968253968253968,0.0992063492063492
14,Bavispe,0.6880733944954129,0.22935779816513763,0.0
15,Benjamín Hill,0.5628517823639775,0.9380863039399625,0.28142589118198874
16,Caborca,0.5158627805003869,0.15475883415011607,0.2837245292752128
17,Cajeme,0.9994739610731194,0.34192530247238295,0.5654918463966333
18,Cananea,0.5349636988918609,0.03821169277799007,0.0
19,Carbó,1.6030534351145038,0.6106870229007634,1.2213740458015268
20,La Colorada,0.1404494382022472,1.4044943820224718,1.4044943820224718
21,Cucurpe,0.3184713375796179,1.910828025477707,1.5923566878980893
22,Cumpas,0.16299918500407498,0.4889975550122249,0.16299918500407498
23,Divisaderos,0.8264462809917356,0.4132231404958678,0.4132231404958678
24,Empalme,1.263641585295807,0.3733486502010339,0.6892590465249857
25,Etchojoa,1.509433962264151,0.7816711590296497,3.315363881401617
26,Fronteras,0.5259697567389875,0.19723865877712032,0.0
27,Granados,0.0,0.0,0.0
28,Guaymas,1.4253980007404665,0.4813032210292484,1.6660496112550907
29,Hermosillo,0.8139753302861437,0.15027236866821114,0.6323962181453886
30,Huachinera,1.7500000000000002,0.0,1.25
31,Huásabas,0.36363636363636365,0.0,0.0
32,Huatabampo,1.2018027040560841,0.7511266900350526,2.328492739108663
33,Huépac,0.0,0.0,0.0
34,Imuris,2.1873247335950645,0.28042624789680315,1.2899607403252944
35,Magdalena,0.5977496483825597,0.14064697609001406,0.31645569620253167
36,Mazatán,0.7389162561576355,1.477832512315271,0.24630541871921183
37,Moctezuma,0.0,0.0,0.0
38,Naco,0.4393673110720563,0.26362038664323373,0.26362038664323373
39,Nácori Chico,1.3311148086522462,0.33277870216306155,1.1647254575707155
40,Nacozari de García,0.5434782608695652,0.24703557312252966,0.09881422924901186
41,Navojoa,2.0658135283363803,0.9323583180987203,2.742230347349177
42,Nogales,0.28530670470756064,0.10699001426533523,0.19614835948644793
43,Ónavas,0.0,0.8,1.6
44,Opodepe,1.079136690647482,0.8393285371702638,1.079136690647482
45,Oquitoa,0.0,0.0,0.0
46,Pitiquito,1.168511685116851,0.5535055350553505,1.168511685116851
47,Puerto Peñasco,0.3812636165577342,0.027233115468409588,0.16339869281045752
48,Quiriego,7.6923076923076925,3.146853146853147,10.256410256410255
49,Rayón,0.398406374501992,1.593625498007968,0.796812749003984
50,Rosario,2.07020702070207,3.5103510351035103,0.9900990099009901
51,Sahuaripa,0.7582139848357203,1.0951979780960404,0.08424599831508003
52,San Felipe de Jesús,0.0,0.0,0.0
53,San Javier,1.183431952662722,0.0,0.0
54,San Luis Río Colorado,0.5755144750610395,0.08719916288803628,0.2615974886641088
55,San Miguel de Horcasitas,2.217873450750163,0.32615786040443573,1.6960208741030658
56,San Pedro de la Cueva,0.36968576709796674,0.7393715341959335,0.18484288354898337
57,Santa Ana,0.6613756613756614,0.3527336860670194,0.30864197530864196
58,Santa Cruz,0.6681514476614699,0.22271714922048996,0.0
59,Sáric,1.1494252873563218,0.6896551724137931,1.3793103448275863
60,Soyopa,1.9464720194647203,2.18978102189781,0.7299270072992701
61,Suaqui Grande,0.2985074626865672,0.2985074626865672,0.0
62,Tepache,0.49504950495049505,0.49504950495049505,0.49504950495049505
63,Trincheras,2.42914979757085,1.214574898785425,1.214574898785425
64,Tubutama,1.9607843137254901,0.2801120448179272,1.1204481792717087
65,Ures,0.4181600955794504,0.8363201911589008,0.23894862604540024
66,Villa Hidalgo,0.1984126984126984,0.0,0.0
67,Villa Pesqueira,0.5494505494505495,1.6483516483516485,0.5494505494505495
68,Yécora,0.8928571428571428,0.2435064935064935,0.5681818181818182
69,General Plutarco Elías Calles,0.0,0.0,0.0
70,Benito Juárez,0.9372453137734311,0.20374898125509372,1.7114914425427872
71,San Ignacio Río Muerto,1.89873417721519,0.9250243427458618,2.9211295034079843
